symbol,company_name,isin,series,exchange_primary,nse_symbol,tags,bse_symbol,bse_code,paired_nse_symbol,include_flag,yahoo_ticker_ns,yahoo_ticker_bo,priority
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,INE641C01019,BE,NSE,KAVDEFENCE,ALL_NSE,,,,YES,KAVDEFENCE.NS,,7
KAYA,Kaya Limited,INE587G01015,EQ,NSE,KAYA,ALL_NSE,,,,YES,KAYA.NS,,7
KCP,KCP Limited,INE805C01028,EQ,NSE,KCP,ALL_NSE,,,,YES,KCP.NS,,7
KCPSUGIND,KCP Sugar and Industries Corporation Limited,INE790B01024,EQ,NSE,KCPSUGIND,ALL_NSE,,,,YES,KCPSUGIND.NS,,7
KDDL,KDDL Limited,INE291D01011,EQ,NSE,KDDL,ALL_NSE,,,,YES,KDDL.NS,,7
KECL,Kirloskar Electric Company Limited,INE134B01017,EQ,NSE,KECL,ALL_NSE,,,,YES,KECL.NS,,7
KEEPLEARN,DSJ Keep Learning Limited,INE055C01020,EQ,NSE,KEEPLEARN,ALL_NSE,,,,YES,KEEPLEARN.NS,,7
KELLTONTEC,Kellton Tech Solutions Limited,INE164B01030,EQ,NSE,KELLTONTEC,ALL_NSE,,,,YES,KELLTONTEC.NS,,7
KERNEX,Kernex Microsystems (India) Limited,INE202H01019,EQ,NSE,KERNEX,ALL_NSE,,,,YES,KERNEX.NS,,7
KESORAMIND,Kesoram Industries Limited,INE087A01019,EQ,NSE,KESORAMIND,ALL_NSE,,,,YES,KESORAMIND.NS,,7
KEYFINSERV,Keynote Financial Services Limited,INE681C01015,EQ,NSE,KEYFINSERV,ALL_NSE,,,,YES,KEYFINSERV.NS,,7
KHADIM,Khadim India Limited,INE834I01025,EQ,NSE,KHADIM,ALL_NSE,,,,YES,KHADIM.NS,,7
KHAICHEM,Khaitan Chemicals & Fertilizers Limited,INE745B01028,EQ,NSE,KHAICHEM,ALL_NSE,,,,YES,KHAICHEM.NS,,7
KHAITANLTD,Khaitan (India) Limited,INE731C01018,EQ,NSE,KHAITANLTD,ALL_NSE,,,,YES,KHAITANLTD.NS,,7
KHANDSE,Khandwala Securities Limited,INE060B01014,EQ,NSE,KHANDSE,ALL_NSE,,,,YES,KHANDSE.NS,,7
KICL,Kalyani Investment Company Limited,INE029L01018,EQ,NSE,KICL,ALL_NSE,,,,YES,KICL.NS,,7
KILITCH,Kilitch Drugs (India) Limited,INE729D01010,EQ,NSE,KILITCH,ALL_NSE,,,,YES,KILITCH.NS,,7
KINGFA,Kingfa Science & Technology (India) Limited,INE473D01015,EQ,NSE,KINGFA,ALL_NSE,,,,YES,KINGFA.NS,,7
KIRIINDUS,Kiri Industries Limited,INE415I01015,EQ,NSE,KIRIINDUS,ALL_NSE,,,,YES,KIRIINDUS.NS,,7
KIRLOSBROS,Kirloskar Brothers Limited,INE732A01036,EQ,NSE,KIRLOSBROS,ALL_NSE,,,,YES,KIRLOSBROS.NS,,7
KIRLOSIND,Kirloskar Industries Limited,INE250A01039,EQ,NSE,KIRLOSIND,ALL_NSE,,,,YES,KIRLOSIND.NS,,7
KIRLPNU,Kirloskar Pneumatic Company Limited,INE811A01020,EQ,NSE,KIRLPNU,ALL_NSE,,,,YES,KIRLPNU.NS,,7
KITEX,Kitex Garments Limited,INE602G01020,EQ,NSE,KITEX,ALL_NSE,,,,YES,KITEX.NS,,7
KKCL,Kewal Kiran Clothing Limited,INE401H01017,EQ,NSE,KKCL,ALL_NSE,,,,YES,KKCL.NS,,7
KMEW,Knowledge Marine & Engineering Works Limited,INE0CJD01029,EQ,NSE,KMEW,ALL_NSE,,,,YES,KMEW.NS,,7
KMSUGAR,K.M.Sugar Mills Limited,INE157H01023,EQ,NSE,KMSUGAR,ALL_NSE,,,,YES,KMSUGAR.NS,,7
KNAGRI,KN Agri Resources Limited,INE0KNW01016,EQ,NSE,KNAGRI,ALL_NSE,,,,YES,KNAGRI.NS,,7
KNRCON,KNR Constructions Limited,INE634I01029,EQ,NSE,KNRCON,ALL_NSE,,,,YES,KNRCON.NS,,7
KOHINOOR,Kohinoor Foods Limited,INE080B01012,EQ,NSE,KOHINOOR,ALL_NSE,,,,YES,KOHINOOR.NS,,7
KOKUYOCMLN,Kokuyo Camlin Limited,INE760A01029,EQ,NSE,KOKUYOCMLN,ALL_NSE,,,,YES,KOKUYOCMLN.NS,,7
KOLTEPATIL,Kolte - Patil Developers Limited,INE094I01018,EQ,NSE,KOLTEPATIL,ALL_NSE,,,,YES,KOLTEPATIL.NS,,7
KOPRAN,Kopran Limited,INE082A01010,EQ,NSE,KOPRAN,ALL_NSE,,,,YES,KOPRAN.NS,,7
KOTARISUG,Kothari Sugars And Chemicals Limited,INE419A01022,EQ,NSE,KOTARISUG,ALL_NSE,,,,YES,KOTARISUG.NS,,7
KOTHARIPET,Kothari Petrochemicals Limited,INE720A01015,EQ,NSE,KOTHARIPET,ALL_NSE,,,,YES,KOTHARIPET.NS,,7
KOTHARIPRO,Kothari Products Limited,INE823A01017,EQ,NSE,KOTHARIPRO,ALL_NSE,,,,YES,KOTHARIPRO.NS,,7
KOTYARK,Kotyark Industries Limited,INE0J0B01017,EQ,NSE,KOTYARK,ALL_NSE,,,,YES,KOTYARK.NS,,7
KPEL,K.P. Energy Limited,INE127T01021,EQ,NSE,KPEL,ALL_NSE,,,,YES,KPEL.NS,,7
KPIGREEN,KPI Green Energy Limited,INE542W01025,EQ,NSE,KPIGREEN,ALL_NSE,,,,YES,KPIGREEN.NS,,7
KRBL,KRBL Limited,INE001B01026,EQ,NSE,KRBL,ALL_NSE,,,,YES,KRBL.NS,,7
KREBSBIO,Krebs Biochemicals and Industries Limited,INE268B01013,BE,NSE,KREBSBIO,ALL_NSE,,,,YES,KREBSBIO.NS,,7
KRIDHANINF,Kridhan Infra Limited,INE524L01026,EQ,NSE,KRIDHANINF,ALL_NSE,,,,YES,KRIDHANINF.NS,,7
KRISHANA,Krishana Phoschem Limited,INE506W01012,EQ,NSE,KRISHANA,ALL_NSE,,,,YES,KRISHANA.NS,,7
KRISHIVAL,Krishival Foods Limited,INE0GGO01015,EQ,NSE,KRISHIVAL,ALL_NSE,,,,YES,KRISHIVAL.NS,,7
KRISHNADEF,Krishna Defence And Allied Industries Limited,INE0J5601015,EQ,NSE,KRISHNADEF,ALL_NSE,,,,YES,KRISHNADEF.NS,,7
KRITI,Kriti Industries (India) Limited,INE479D01038,EQ,NSE,KRITI,ALL_NSE,,,,YES,KRITI.NS,,7
KRITIKA,Kritika Wires Limited,INE00Z501029,EQ,NSE,KRITIKA,ALL_NSE,,,,YES,KRITIKA.NS,,7
KRITINUT,Kriti Nutrients Limited,INE798K01010,EQ,NSE,KRITINUT,ALL_NSE,,,,YES,KRITINUT.NS,,7
KRN,KRN Heat Exchanger and Refrigeration Limited,INE0Q3J01015,EQ,NSE,KRN,ALL_NSE,,,,YES,KRN.NS,,7
KRONOX,Kronox Lab Sciences Limited,INE0ATZ01017,EQ,NSE,KRONOX,ALL_NSE,,,,YES,KRONOX.NS,,7
KROSS,Kross Limited,INE0O6601022,EQ,NSE,KROSS,ALL_NSE,,,,YES,KROSS.NS,,7
KRSNAA,Krsnaa Diagnostics Limited,INE08LI01020,EQ,NSE,KRSNAA,ALL_NSE,,,,YES,KRSNAA.NS,,7
KRYSTAL,Krystal Integrated Services Limited,INE0QN801017,EQ,NSE,KRYSTAL,ALL_NSE,,,,YES,KRYSTAL.NS,,7
KSB,Ksb Limited,INE999A01023,EQ,NSE,KSB,ALL_NSE,,,,YES,KSB.NS,,7
KSCL,Kaveri Seed Company Limited,INE455I01029,EQ,NSE,KSCL,ALL_NSE,,,,YES,KSCL.NS,,7
KSHINTL,KSH International Limited,INE987S01020,EQ,NSE,KSHINTL,ALL_NSE,,,,YES,KSHINTL.NS,,7
KSHITIJPOL,Kshitij Polyline Limited,INE013801027,BE,NSE,KSHITIJPOL,ALL_NSE,,,,YES,KSHITIJPOL.NS,,7
KSL,Kalyani Steels Limited,INE907A01026,EQ,NSE,KSL,ALL_NSE,,,,YES,KSL.NS,,7
KSOLVES,Ksolves India Limited,INE0D6I01023,EQ,NSE,KSOLVES,ALL_NSE,,,,YES,KSOLVES.NS,,7
KSR,KSR Footwear Limited,INE1SPP01016,BE,NSE,KSR,ALL_NSE,,,,YES,KSR.NS,,7
KTKBANK,The Karnataka Bank Limited,INE614B01018,EQ,NSE,KTKBANK,ALL_NSE,,,,YES,KTKBANK.NS,,7
KUANTUM,Kuantum Papers Limited,INE529I01021,EQ,NSE,KUANTUM,ALL_NSE,,,,YES,KUANTUM.NS,,7
KWIL,Kwality Wall's (India) Limited,INE2KCE01013,EQ,NSE,KWIL,ALL_NSE,,,,YES,KWIL.NS,,7
LAGNAM,Lagnam Spintex Limited,INE548Z01017,EQ,NSE,LAGNAM,ALL_NSE,,,,YES,LAGNAM.NS,,7
LAKPRE,Lakshmi Precision Screws Limited,INE651C01018,BZ,NSE,LAKPRE,ALL_NSE,,,,YES,LAKPRE.NS,,7
LAL,Lorenzini Apparels Limited,INE740X01023,EQ,NSE,LAL,ALL_NSE,,,,YES,LAL.NS,,7
LAMBODHARA,Lambodhara Textiles Limited,INE112F01022,EQ,NSE,LAMBODHARA,ALL_NSE,,,,YES,LAMBODHARA.NS,,7
LANCORHOL,Lancor Holdings Limited,INE572G01025,BE,NSE,LANCORHOL,ALL_NSE,,,,YES,LANCORHOL.NS,,7
LANDMARK,Landmark Cars Limited,INE559R01029,EQ,NSE,LANDMARK,ALL_NSE,,,,YES,LANDMARK.NS,,7
LANDSMILL,Landsmill Green Limited,INE688J01023,EQ,NSE,LANDSMILL,ALL_NSE,,,,YES,LANDSMILL.NS,,7
LAOPALA,La Opala RG Limited,INE059D01020,EQ,NSE,LAOPALA,ALL_NSE,,,,YES,LAOPALA.NS,,7
LASA,Lasa Supergenerics Limited,INE670X01014,BE,NSE,LASA,ALL_NSE,,,,YES,LASA.NS,,7
LATTEYS,Latteys Industries Limited,INE262Z01023,EQ,NSE,LATTEYS,ALL_NSE,,,,YES,LATTEYS.NS,,7
LAXMICOT,Laxmi Cotspin Limited,INE801V01019,BE,NSE,LAXMICOT,ALL_NSE,,,,YES,LAXMICOT.NS,,7
LAXMIDENTL,Laxmi Dental Limited,INE0WO601020,EQ,NSE,LAXMIDENTL,ALL_NSE,,,,YES,LAXMIDENTL.NS,,7
LAXMIINDIA,Laxmi India Finance Limited,INE06WU01026,EQ,NSE,LAXMIINDIA,ALL_NSE,,,,YES,LAXMIINDIA.NS,,7
LCCINFOTEC,LCC Infotech Limited,INE938A01021,BE,NSE,LCCINFOTEC,ALL_NSE,,,,YES,LCCINFOTEC.NS,,7
LEMERITE,Le Merite Exports Limited,INE0G1L01017,EQ,NSE,LEMERITE,ALL_NSE,,,,YES,LEMERITE.NS,,7
LEXUS,Lexus Granito (India) Limited,INE500X01013,BE,NSE,LEXUS,ALL_NSE,,,,YES,LEXUS.NS,,7
LFIC,Lakshmi Finance & Industrial Corporation Limited,INE850E01012,EQ,NSE,LFIC,ALL_NSE,,,,YES,LFIC.NS,,7
LGBBROSLTD,LG Balakrishnan & Bros Limited,INE337A01034,EQ,NSE,LGBBROSLTD,ALL_NSE,,,,YES,LGBBROSLTD.NS,,7
LGHL,Laxmi Goldorna House Limited,INE258Y01016,EQ,NSE,LGHL,ALL_NSE,,,,YES,LGHL.NS,,7
LIBAS,Libas Consumer Products Limited,INE908V01012,EQ,NSE,LIBAS,ALL_NSE,,,,YES,LIBAS.NS,,7
LIBERTSHOE,Liberty Shoes Limited,INE557B01019,EQ,NSE,LIBERTSHOE,ALL_NSE,,,,YES,LIBERTSHOE.NS,,7
LIKHITHA,Likhitha Infrastructure Limited,INE060901027,BE,NSE,LIKHITHA,ALL_NSE,,,,YES,LIKHITHA.NS,,7
LINC,Linc Limited,INE802B01027,EQ,NSE,LINC,ALL_NSE,,,,YES,LINC.NS,,7
LINCOLN,Lincoln Pharmaceuticals Limited,INE405C01035,EQ,NSE,LINCOLN,ALL_NSE,,,,YES,LINCOLN.NS,,7
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,EQ,NSE,LLOYDSENGG,ALL_NSE,,,,YES,LLOYDSENGG.NS,,7
LLOYDSENT,Lloyds Enterprises Limited,INE080I01025,EQ,NSE,LLOYDSENT,ALL_NSE,,,,YES,LLOYDSENT.NS,,7
LMW,LMW Limited,INE269B01029,EQ,NSE,LMW,ALL_NSE,,,,YES,LMW.NS,,7
LOKESHMACH,Lokesh Machines Limited,INE397H01017,EQ,NSE,LOKESHMACH,ALL_NSE,,,,YES,LOKESHMACH.NS,,7
LORDSCHLO,Lords Chloro Alkali Limited,INE846D01012,EQ,NSE,LORDSCHLO,ALL_NSE,,,,YES,LORDSCHLO.NS,,7
LOTUSDEV,Sri Lotus Developers and Realty Limited,INE0V9Q01010,EQ,NSE,LOTUSDEV,ALL_NSE,,,,YES,LOTUSDEV.NS,,7
LOTUSEYE,Lotus Eye Hospital and Institute Limited,INE947I01017,EQ,NSE,LOTUSEYE,ALL_NSE,,,,YES,LOTUSEYE.NS,,7
LOVABLE,Lovable Lingerie Limited,INE597L01014,EQ,NSE,LOVABLE,ALL_NSE,,,,YES,LOVABLE.NS,,7
LOYALTEX,Loyal Textile Mills Limited,INE970D01010,BE,NSE,LOYALTEX,ALL_NSE,,,,YES,LOYALTEX.NS,,7
LPDC,Landmark Property Development Company Limited,INE197J01017,BE,NSE,LPDC,ALL_NSE,,,,YES,LPDC.NS,,7
LUMAXIND,Lumax Industries Limited,INE162B01018,EQ,NSE,LUMAXIND,ALL_NSE,,,,YES,LUMAXIND.NS,,7
LUMAXTECH,Lumax Auto Technologies Limited,INE872H01027,EQ,NSE,LUMAXTECH,ALL_NSE,,,,YES,LUMAXTECH.NS,,7
LUXIND,Lux Industries Limited,INE150G01020,EQ,NSE,LUXIND,ALL_NSE,,,,YES,LUXIND.NS,,7
LXCHEM,Laxmi Organic Industries Limited,INE576O01020,EQ,NSE,LXCHEM,ALL_NSE,,,,YES,LXCHEM.NS,,7
LYKALABS,Lyka Labs Limited,INE933A01014,BE,NSE,LYKALABS,ALL_NSE,,,,YES,LYKALABS.NS,,7
LYPSAGEMS,Lypsa Gems & Jewellery Limited,INE142K01011,EQ,NSE,LYPSAGEMS,ALL_NSE,,,,YES,LYPSAGEMS.NS,,7
MAANALU,Maan Aluminium Limited,INE215I01027,EQ,NSE,MAANALU,ALL_NSE,,,,YES,MAANALU.NS,,7
MACPOWER,Macpower CNC Machines Limited,INE155Z01011,EQ,NSE,MACPOWER,ALL_NSE,,,,YES,MACPOWER.NS,,7
MADHAV,Madhav Marbles and Granites Limited,INE925C01016,EQ,NSE,MADHAV,ALL_NSE,,,,YES,MADHAV.NS,,7
MADHUCON,Madhucon Projects Limited,INE378D01032,BE,NSE,MADHUCON,ALL_NSE,,,,YES,MADHUCON.NS,,7
MADRASFERT,Madras Fertilizers Limited,INE414A01015,EQ,NSE,MADRASFERT,ALL_NSE,,,,YES,MADRASFERT.NS,,7
MAGADSUGAR,Magadh Sugar & Energy Limited,INE347W01011,EQ,NSE,MAGADSUGAR,ALL_NSE,,,,YES,MAGADSUGAR.NS,,7
MAGNUM,Magnum Ventures Limited,INE387I01016,BE,NSE,MAGNUM,ALL_NSE,,,,YES,MAGNUM.NS,,7
MAHAPE-RE,Maha Rashtra Apex Corporation Limited-RE,INE843B20013,BE,NSE,MAHAPE-RE,ALL_NSE,,,,YES,MAHAPE-RE.NS,,7
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,INE843B01013,EQ,NSE,MAHAPEXLTD,ALL_NSE,,,,YES,MAHAPEXLTD.NS,,7
MAHASTEEL,Mahamaya Steel Industries Limited,INE451L01014,BE,NSE,MAHASTEEL,ALL_NSE,,,,YES,MAHASTEEL.NS,,7
MAHEPC,Mahindra EPC Irrigation Limited,INE215D01010,EQ,NSE,MAHEPC,ALL_NSE,,,,YES,MAHEPC.NS,,7
MAHESHWARI,Maheshwari Logistics Limited,INE263W01010,EQ,NSE,MAHESHWARI,ALL_NSE,,,,YES,MAHESHWARI.NS,,7
MAHLIFE,Mahindra Lifespace Developers Limited,INE813A01018,EQ,NSE,MAHLIFE,ALL_NSE,,,,YES,MAHLIFE.NS,,7
MAHLOG,Mahindra Logistics Limited,INE766P01016,EQ,NSE,MAHLOG,ALL_NSE,,,,YES,MAHLOG.NS,,7
MAHSCOOTER,Maharashtra Scooters Limited,INE288A01013,EQ,NSE,MAHSCOOTER,ALL_NSE,,,,YES,MAHSCOOTER.NS,,7
MAHSEAMLES,Maharashtra Seamless Limited,INE271B01025,EQ,NSE,MAHSEAMLES,ALL_NSE,,,,YES,MAHSEAMLES.NS,,7
MAITHANALL,Maithan Alloys Limited,INE683C01011,EQ,NSE,MAITHANALL,ALL_NSE,,,,YES,MAITHANALL.NS,,7
MALLCOM,Mallcom (India) Limited,INE389C01015,EQ,NSE,MALLCOM,ALL_NSE,,,,YES,MALLCOM.NS,,7
MALUPAPER,Malu Paper Mills Limited,INE383H01017,EQ,NSE,MALUPAPER,ALL_NSE,,,,YES,MALUPAPER.NS,,7
MAMATA,Mamata Machinery Limited,INE0TO701015,EQ,NSE,MAMATA,ALL_NSE,,,,YES,MAMATA.NS,,7
MANAKALUCO,Manaksia Aluminium Company Limited,INE859Q01017,BE,NSE,MANAKALUCO,ALL_NSE,,,,YES,MANAKALUCO.NS,,7
MANAKCOAT,Manaksia Coated Metals & Industries Limited,INE830Q01018,EQ,NSE,MANAKCOAT,ALL_NSE,,,,YES,MANAKCOAT.NS,,7
MANAKSIA,Manaksia Limited,INE015D01022,EQ,NSE,MANAKSIA,ALL_NSE,,,,YES,MANAKSIA.NS,,7
MANAKSTEEL,Manaksia Steels Limited,INE824Q01011,EQ,NSE,MANAKSTEEL,ALL_NSE,,,,YES,MANAKSTEEL.NS,,7
MANALIPETC,Manali Petrochemicals Limited,INE201A01024,EQ,NSE,MANALIPETC,ALL_NSE,,,,YES,MANALIPETC.NS,,7
MANBA,Manba Finance Limited,INE939X01013,EQ,NSE,MANBA,ALL_NSE,,,,YES,MANBA.NS,,7
MANCREDIT,Mangal Credit and Fincorp Limited,INE545L01039,EQ,NSE,MANCREDIT,ALL_NSE,,,,YES,MANCREDIT.NS,,7
MANGALAM,Mangalam Drugs And Organics Limited,INE584F01014,BE,NSE,MANGALAM,ALL_NSE,,,,YES,MANGALAM.NS,,7
MANGLMCEM,Mangalam Cement Limited,INE347A01017,EQ,NSE,MANGLMCEM,ALL_NSE,,,,YES,MANGLMCEM.NS,,7
MANINDS,Man Industries (India) Limited,INE993A01026,EQ,NSE,MANINDS,ALL_NSE,,,,YES,MANINDS.NS,,7
MANINFRA,Man Infraconstruction Limited,INE949H01023,EQ,NSE,MANINFRA,ALL_NSE,,,,YES,MANINFRA.NS,,7
MANOMAY,Manomay Tex India Limited,INE784W01015,EQ,NSE,MANOMAY,ALL_NSE,,,,YES,MANOMAY.NS,,7
MANORAMA,Manorama Industries Limited,INE00VM01036,EQ,NSE,MANORAMA,ALL_NSE,,,,YES,MANORAMA.NS,,7
MANORG,Mangalam Organics Limited,INE370D01013,EQ,NSE,MANORG,ALL_NSE,,,,YES,MANORG.NS,,7
MANUGRAPH,Manugraph India Limited,INE867A01022,EQ,NSE,MANUGRAPH,ALL_NSE,,,,YES,MANUGRAPH.NS,,7
MANYAVAR,Vedant Fashions Limited,INE825V01034,EQ,NSE,MANYAVAR,ALL_NSE,,,,YES,MANYAVAR.NS,,7
MARALOVER,Maral Overseas Limited,INE882A01013,EQ,NSE,MARALOVER,ALL_NSE,,,,YES,MARALOVER.NS,,7
MARATHON,Marathon Nextgen Realty Limited,INE182D01020,EQ,NSE,MARATHON,ALL_NSE,,,,YES,MARATHON.NS,,7
MARINE,Marine Electricals (India) Limited,INE01JE01028,EQ,NSE,MARINE,ALL_NSE,,,,YES,MARINE.NS,,7
MARKOLINES,Markolines Pavement Technologies Limited,INE0FW001016,EQ,NSE,MARKOLINES,ALL_NSE,,,,YES,MARKOLINES.NS,,7
MARKSANS,Marksans Pharma Limited,INE750C01026,EQ,NSE,MARKSANS,ALL_NSE,,,,YES,MARKSANS.NS,,7
MARSONS,Marsons Limited,INE415B01044,EQ,NSE,MARSONS,ALL_NSE,,,,YES,MARSONS.NS,,7
MASFIN,MAS Financial Services Limited,INE348L01012,EQ,NSE,MASFIN,ALL_NSE,,,,YES,MASFIN.NS,,7
MASKINVEST,Mask Investments Limited,INE885F01015,EQ,NSE,MASKINVEST,ALL_NSE,,,,YES,MASKINVEST.NS,,7
MASTEK,Mastek Limited,INE759A01021,EQ,NSE,MASTEK,ALL_NSE,,,,YES,MASTEK.NS,,7
MASTERTR,Master Trust Limited,INE677D01037,EQ,NSE,MASTERTR,ALL_NSE,,,,YES,MASTERTR.NS,,7
MATRIMONY,Matrimony.Com Limited,INE866R01028,EQ,NSE,MATRIMONY,ALL_NSE,,,,YES,MATRIMONY.NS,,7
MAWANASUG,Mawana Sugars Limited,INE636A01039,EQ,NSE,MAWANASUG,ALL_NSE,,,,YES,MAWANASUG.NS,,7
MAXESTATES,Max Estates Limited,INE03EI01018,EQ,NSE,MAXESTATES,ALL_NSE,,,,YES,MAXESTATES.NS,,7
MAXIND,Max India Limited,INE0CG601016,EQ,NSE,MAXIND,ALL_NSE,,,,YES,MAXIND.NS,,7
MAYURUNIQ,Mayur Uniquoters Ltd,INE040D01038,EQ,NSE,MAYURUNIQ,ALL_NSE,,,,YES,MAYURUNIQ.NS,,7
MAZDA,Mazda Limited,INE885E01042,EQ,NSE,MAZDA,ALL_NSE,,,,YES,MAZDA.NS,,7
MBAPL,Madhya Bharat Agro Products Limited,INE900L01010,EQ,NSE,MBAPL,ALL_NSE,,,,YES,MBAPL.NS,,7
MBEL,M & B Engineering Limited,INE08N601015,EQ,NSE,MBEL,ALL_NSE,,,,YES,MBEL.NS,,7
MBLINFRA,MBL Infrastructure Limited,INE912H01013,BE,NSE,MBLINFRA,ALL_NSE,,,,YES,MBLINFRA.NS,,7
MCL,Madhav Copper Limited,INE813V01022,BE,NSE,MCL,ALL_NSE,,,,YES,MCL.NS,,7
MCLEODRUSS,Mcleod Russel India Limited,INE942G01012,BE,NSE,MCLEODRUSS,ALL_NSE,,,,YES,MCLEODRUSS.NS,,7
MCLOUD,Magellanic Cloud Limited,INE613C01026,EQ,NSE,MCLOUD,ALL_NSE,,,,YES,MCLOUD.NS,,7
MEDIASSIST,Medi Assist Healthcare Services Limited,INE456Z01021,EQ,NSE,MEDIASSIST,ALL_NSE,,,,YES,MEDIASSIST.NS,,7
MEDICAMEQ,Medicamen Biotech Limited,INE646B01010,EQ,NSE,MEDICAMEQ,ALL_NSE,,,,YES,MEDICAMEQ.NS,,7
MEDICO,Medico Remedies Limited,INE630Y01024,EQ,NSE,MEDICO,ALL_NSE,,,,YES,MEDICO.NS,,7
MEDPLUS,Medplus Health Services Limited,INE804L01022,EQ,NSE,MEDPLUS,ALL_NSE,,,,YES,MEDPLUS.NS,,7
MEGASTAR,Megastar Foods Limited,INE00EM01016,EQ,NSE,MEGASTAR,ALL_NSE,,,,YES,MEGASTAR.NS,,7
MEIL,Mangal Electrical Industries Limited,INE0PKD01011,EQ,NSE,MEIL,ALL_NSE,,,,YES,MEIL.NS,,7
MENONBE,Menon Bearings Limited,INE071D01033,EQ,NSE,MENONBE,ALL_NSE,,,,YES,MENONBE.NS,,7
MEP,MEP Infrastructure Developers Limited,INE776I01010,BZ,NSE,MEP,ALL_NSE,,,,YES,MEP.NS,,7
METROBRAND,Metro Brands Limited,INE317I01021,EQ,NSE,METROBRAND,ALL_NSE,,,,YES,METROBRAND.NS,,7
METROPOLIS,Metropolis Healthcare Limited,INE112L01020,EQ,NSE,METROPOLIS,ALL_NSE,,,,YES,METROPOLIS.NS,,7
MFML,Mahalaxmi Fabric Mills Limited,INE0US801024,EQ,NSE,MFML,ALL_NSE,,,,YES,MFML.NS,,7
MGEL,Mangalam Global Enterprise Limited,INE0APB01032,EQ,NSE,MGEL,ALL_NSE,,,,YES,MGEL.NS,,7
MHLXMIRU,Mahalaxmi Rubtech Limited,INE112D01035,EQ,NSE,MHLXMIRU,ALL_NSE,,,,YES,MHLXMIRU.NS,,7
MHRIL,Mahindra Holidays & Resorts India Limited,INE998I01010,EQ,NSE,MHRIL,ALL_NSE,,,,YES,MHRIL.NS,,7
MICEL,MIC Electronics Limited,INE287C01037,EQ,NSE,MICEL,ALL_NSE,,,,YES,MICEL.NS,,7
MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,EQ,NSE,MIDHANI,ALL_NSE,,,,YES,MIDHANI.NS,,7
MIDWESTLTD,Midwest Limited,INE0XAD01024,EQ,NSE,MIDWESTLTD,ALL_NSE,,,,YES,MIDWESTLTD.NS,,7
MINDTECK,Mindteck (India) Limited,INE110B01017,EQ,NSE,MINDTECK,ALL_NSE,,,,YES,MINDTECK.NS,,7
MIRCELECTR,MIRC Electronics Limited,INE831A01028,EQ,NSE,MIRCELECTR,ALL_NSE,,,,YES,MIRCELECTR.NS,,7
MIRZAINT,Mirza International Limited,INE771A01026,EQ,NSE,MIRZAINT,ALL_NSE,,,,YES,MIRZAINT.NS,,7
MITCON,MITCON Consultancy & Engineering Services Limited,INE828O01033,EQ,NSE,MITCON,ALL_NSE,,,,YES,MITCON.NS,,7
MITTAL,Mittal Life Style Limited,INE997Y01027,EQ,NSE,MITTAL,ALL_NSE,,,,YES,MITTAL.NS,,7
MKPL,M K Proteins Limited,INE964W01021,EQ,NSE,MKPL,ALL_NSE,,,,YES,MKPL.NS,,7
MMFL,MM Forgings Limited,INE227C01017,EQ,NSE,MMFL,ALL_NSE,,,,YES,MMFL.NS,,7
MMP,MMP Industries Limited,INE511Y01018,EQ,NSE,MMP,ALL_NSE,,,,YES,MMP.NS,,7
MOBIKWIK,One Mobikwik Systems Limited,INE0HLU01028,EQ,NSE,MOBIKWIK,ALL_NSE,,,,YES,MOBIKWIK.NS,,7
MODINATUR,Modi Naturals Limited,INE537F01012,EQ,NSE,MODINATUR,ALL_NSE,,,,YES,MODINATUR.NS,,7
MODIRUBBER,Modi Rubber Limited,INE832A01018,EQ,NSE,MODIRUBBER,ALL_NSE,,,,YES,MODIRUBBER.NS,,7
MODIS,Modis Navnirman Limited,INE0L0L01012,EQ,NSE,MODIS,ALL_NSE,,,,YES,MODIS.NS,,7
MODISONLTD,MODISON LIMITED,INE737D01021,EQ,NSE,MODISONLTD,ALL_NSE,,,,YES,MODISONLTD.NS,,7
MODTHREAD,Modern Threads (India) Limited,INE794W01014,EQ,NSE,MODTHREAD,ALL_NSE,,,,YES,MODTHREAD.NS,,7
MOHITIND,Mohit Industries Limited,INE954E01012,EQ,NSE,MOHITIND,ALL_NSE,,,,YES,MOHITIND.NS,,7
MOKSH,Moksh Ornaments Limited,INE514Y01020,EQ,NSE,MOKSH,ALL_NSE,,,,YES,MOKSH.NS,,7
MOL,Meghmani Organics Limited,INE0CT101020,EQ,NSE,MOL,ALL_NSE,,,,YES,MOL.NS,,7
MOLDTECH,Mold-Tek Technologies Limited,INE835B01035,EQ,NSE,MOLDTECH,ALL_NSE,,,,YES,MOLDTECH.NS,,7
MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01029,EQ,NSE,MOLDTKPAC,ALL_NSE,,,,YES,MOLDTKPAC.NS,,7
MONARCH,Monarch Networth Capital Limited,INE903D01011,EQ,NSE,MONARCH,ALL_NSE,,,,YES,MONARCH.NS,,7
MONEYBOXX,Moneyboxx Finance Limited,INE296Q01012,EQ,NSE,MONEYBOXX,ALL_NSE,,,,YES,MONEYBOXX.NS,,7
